Customer_id,Fullname,Gender,Date_of_birth,Address,Phone_number,Email,Customer_image,Accumulated_points,Customer_segment
TKH01441,"Nguyễn Văn Chung",Nữ,1999-10-10,"Quan Hoa-Cầu Giấy-Hà Nội",0377030745,CanhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,150,"Bạch Kim"
TKH01561,"Bùi Văn Bình",Nữ,1987-06-11,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0381687566,AnPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,100,"Bạch Kim"
TKH01571,"Bùi Thị Công",Nam,1968-02-16,"Vĩnh Phúc-Ba Đình-Hà Nội",0362796456,BongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,200,"Bạch Kim"
TKH0161,"Phạm Thanh Cảnh",Nam,2004-11-05,"Thọ Quang-Sơn Trà-Đà Nẵng",0358712778,AnPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,200,"Bạch Kim"
TKH01641,"Phạm Thị Bông",Nam,1998-04-19,"Bình Hiên-Hải Châu-Đà Nẵng",0307251489,BinhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,150,"Bạch Kim"
TKH01661,"Phạm Quốc Công",Nam,1957-03-11,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0341135323,ChuongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,400,"Bạch Kim"
TKH01671,"Nguyễn Thanh Cảnh",Nam,2004-05-12,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0387202664,AnhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,50,"Bạch Kim"
TKH01801,"Phạm Thanh Bông",Nam,1966-04-05,"Phước Long B-Thủ Đức-Hồ Chí Minh",0377438882,ChuongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,300,"Bạch Kim"
TKH02102,"Phạm Thị Cảnh",Nam,1998-03-08,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0342448003,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,150,"Bạch Kim"
TKH02122,"Bùi Ngọc Chương",Nữ,2001-07-08,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0352699033,ChuongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,400,"Bạch Kim"
TKH02132,"Bùi Ngọc Công",Nữ,1890-02-12,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0388486492,AnBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,400,"Bạch Kim"
TKH02262,"Bùi Ngọc Công",Nữ,1987-01-19,"Quan Hoa-Cầu Giấy-Hà Nội",0392994732,BinhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,100,"Bạch Kim"
TKH02312,"Bùi Thị Cảnh",Nam,2002-04-04,"Phước Long B-Thủ Đức-Hồ Chí Minh",0367036480,BinhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,350,"Bạch Kim"
TKH02322,"Nguyễn Ngọc Chương",Nam,2000-12-01,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0381726908,ChungPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,100,"Bạch Kim"
TKH02352,"Nguyễn Thanh Chương",Nữ,1998-12-10,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0340948518,BongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,400,"Bạch Kim"
TKH02362,"Bùi Thanh Bông",Nữ,2000-02-11,"Vĩnh Phúc-Ba Đình-Hà Nội",0393712205,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,300,"Bạch Kim"
TKH02372,"Nguyễn Thanh Bình",Nam,1957-01-16,"Thọ Quang-Sơn Trà-Đà Nẵng",0355294773,BinhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,50,"Bạch Kim"
TKH02382,"Bùi Thanh Anh",Nam,2004-10-13,"Phước Long B-Thủ Đức-Hồ Chí Minh",0306051131,ChuongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,150,"Bạch Kim"
TKH02412,"Nguyễn Quốc Chương",Nữ,1966-12-19,"Quan Hoa-Cầu Giấy-Hà Nội",0393563569,AnBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,250,"Bạch Kim"
TKH02422,"Phạm Trung Bông",Nam,2004-01-10,"Quan Hoa-Cầu Giấy-Hà Nội",0313964403,BinhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,50,"Bạch Kim"
TKH02432,"Bùi Văn Chương",Nữ,2004-06-19,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0316830813,AnhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,100,"Bạch Kim"
TKH0252,"Bùi Trung Chung",Nữ,1999-05-02,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0368314802,AnhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,250,"Bạch Kim"
TKH02542,"Nguyễn Trung Bông",Nam,1999-01-11,"Bình Hiên-Hải Châu-Đà Nẵng",0317513894,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,200,"Bạch Kim"
TKH02552,"Nguyễn Ngọc Bình",Nữ,2002-12-13,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0300861845,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,300,"Bạch Kim"
TKH02582,"Phạm Thanh Anh",Nam,1890-01-01,"Phước Long B-Thủ Đức-Hồ Chí Minh",0353070131,AnBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,50,"Bạch Kim"
TKH02612,"Bùi Văn Bông",Nam,1890-02-07,"Vĩnh Phúc-Ba Đình-Hà Nội",0387546121,AnBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,300,"Bạch Kim"
TKH02622,"Nguyễn Quốc An",Nam,1993-08-11,"Bình Hiên-Hải Châu-Đà Nẵng",0329438273,BongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,300,"Bạch Kim"
TKH02652,"Phạm Thị Chung",Nữ,1968-05-01,"Quan Hoa-Cầu Giấy-Hà Nội",0390394581,ChungPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,350,"Bạch Kim"
TKH02702,"Bùi Quốc An",Nam,1999-05-04,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0383175798,AnhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,350,"Bạch Kim"
TKH02712,"Nguyễn Trung Cảnh",Nữ,1999-10-08,"Thọ Quang-Sơn Trà-Đà Nẵng",0341783040,BinhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,100,"Bạch Kim"
TKH02792,"Bùi Văn Chương",Nữ,2001-03-12,"Bình Hiên-Hải Châu-Đà Nẵng",0374959115,BongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,50,"Bạch Kim"
TKH02812,"Bùi Ngọc Chương",Nữ,1998-06-13,"Thọ Quang-Sơn Trà-Đà Nẵng",0311477473,AnPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,300,"Bạch Kim"
TKH0292,"Bùi Văn Chương",Nữ,1993-03-04,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0305401914,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,250,"Bạch Kim"
TKH02962,"Nguyễn Trung An",Nữ,1957-03-10,"Bình Hiên-Hải Châu-Đà Nẵng",0389124476,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,300,"Bạch Kim"
TKH02982,"Bùi Ngọc Bông",Nữ,2001-04-02,"Quan Hoa-Cầu Giấy-Hà Nội",0379046715,AnPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,300,"Bạch Kim"
TKH03113,"Nguyễn Thanh Anh",Nữ,2004-01-07,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0352961399,BinhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,350,"Bạch Kim"
TKH03123,"Bùi Thanh Công",Nam,1966-12-07,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0375365943,ChuongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,300,"Bạch Kim"
TKH03143,"Phạm Ngọc Anh",Nam,1998-01-16,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0318925251,CanhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,400,"Bạch Kim"
TKH03153,"Nguyễn Trung Anh",Nam,1966-04-13,"Thọ Quang-Sơn Trà-Đà Nẵng",0371717986,AnhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,200,"Bạch Kim"
TKH03183,"Bùi Thị An",Nữ,1993-05-07,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0379133037,ChuongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,300,"Bạch Kim"
TKH03193,"Nguyễn Trung An",Nữ,1998-05-02,"Bình Hiên-Hải Châu-Đà Nẵng",0363462617,BongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,400,"Bạch Kim"
TKH03233,"Phạm Ngọc An",Nam,1993-06-13,"Thọ Quang-Sơn Trà-Đà Nẵng",0390606963,CanhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,50,"Bạch Kim"
TKH03293,"Bùi Ngọc Cảnh",Nữ,1968-03-10,"Bình Hiên-Hải Châu-Đà Nẵng",0372822608,ChungPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,50,"Bạch Kim"
TKH033,"Bùi Văn Công",Nữ,1998-11-10,"Phước Long B-Thủ Đức-Hồ Chí Minh",0354262044,CanhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,350,"Bạch Kim"
TKH03343,"Nguyễn Quốc Bông",Nam,2001-07-19,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0385730348,AnhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,300,"Bạch Kim"
TKH03353,"Nguyễn Thanh Công",Nữ,2003-10-13,"Vĩnh Phúc-Ba Đình-Hà Nội",0331532424,BongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,300,"Bạch Kim"
TKH03413,"Bùi Thanh An",Nam,1968-01-07,"Thọ Quang-Sơn Trà-Đà Nẵng",0339716756,CanhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,400,"Bạch Kim"
TKH03493,"Bùi Thị An",Nữ,1968-04-08,"Vĩnh Phúc-Ba Đình-Hà Nội",0361203152,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,250,"Bạch Kim"
TKH03543,"Phạm Văn Bình",Nữ,1987-11-19,"Thọ Quang-Sơn Trà-Đà Nẵng",0396625922,ChuongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,250,"Bạch Kim"
TKH03593,"Phạm Trung Anh",Nữ,1890-02-04,"Thọ Quang-Sơn Trà-Đà Nẵng",0317274088,ChuongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,300,"Bạch Kim"
TKH03613,"Phạm Quốc Chung",Nam,1968-08-12,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0311645249,ChuongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,300,"Bạch Kim"
TKH03623,"Phạm Quốc Chương",Nữ,1968-08-16,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0328007834,BinhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,300,"Bạch Kim"
TKH03653,"Phạm Ngọc Chương",Nữ,1987-08-10,"Phước Long B-Thủ Đức-Hồ Chí Minh",0385885568,AnhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,250,"Bạch Kim"
TKH03713,"Phạm Quốc Bình",Nữ,1968-08-12,"Vĩnh Phúc-Ba Đình-Hà Nội",0344882194,AnhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,100,"Bạch Kim"
TKH03773,"Bùi Thị Anh",Nữ,1998-08-05,"Bình Hiên-Hải Châu-Đà Nẵng",0334557546,CongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,250,"Bạch Kim"
TKH03933,"Bùi Trung Bông",Nam,2002-04-08,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0316853769,CongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,300,"Bạch Kim"
TKH03943,"Phạm Thị Chương",Nam,1998-10-08,"Quan Hoa-Cầu Giấy-Hà Nội",0347171981,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,50,"Bạch Kim"
TKH03983,"Phạm Văn Bông",Nữ,1957-03-12,"Bình Hiên-Hải Châu-Đà Nẵng",0389644507,CanhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,100,"Bạch Kim"
TKH03993,"Bùi Trung Bình",Nam,1966-02-08,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0382189529,AnhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,350,"Bạch Kim"
TKH04124,"Nguyễn Ngọc Bình",Nữ,2002-10-01,"Thọ Quang-Sơn Trà-Đà Nẵng",0327886928,BinhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,400,"Bạch Kim"
TKH0414,"Phạm Văn An",Nam,2002-07-02,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0314451326,ChuongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,200,"Bạch Kim"
TKH04174,"Phạm Trung Bình",Nữ,1993-06-01,"Bình Hiên-Hải Châu-Đà Nẵng",0342513355,AnhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,100,"Bạch Kim"
TKH04194,"Nguyễn Thị Cảnh",Nữ,1993-03-16,"Quan Hoa-Cầu Giấy-Hà Nội",0340495206,ChungNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,300,"Bạch Kim"
TKH04204,"Bùi Quốc Cảnh",Nữ,1966-10-16,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0333314654,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,250,"Bạch Kim"
TKH04264,"Nguyễn Trung An",Nữ,1998-09-02,"Vĩnh Phúc-Ba Đình-Hà Nội",0382879342,BinhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,350,"Bạch Kim"
TKH04294,"Phạm Ngọc Chung",Nam,2003-07-01,"Thọ Quang-Sơn Trà-Đà Nẵng",0368646123,AnhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,150,"Bạch Kim"
TKH04304,"Phạm Thanh Bình",Nữ,1998-06-05,"Thọ Quang-Sơn Trà-Đà Nẵng",0394418701,AnNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,400,"Bạch Kim"
TKH04314,"Bùi Trung Công",Nam,2002-02-04,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0373596198,BongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,50,"Bạch Kim"
TKH04334,"Nguyễn Ngọc Bình",Nữ,2004-10-13,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0304616001,BinhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,250,"Bạch Kim"
TKH04374,"Nguyễn Quốc Công",Nữ,2004-03-19,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0347778009,BongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,400,"Bạch Kim"
TKH04394,"Phạm Quốc Bình",Nam,1968-05-05,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0306818509,BongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,250,"Bạch Kim"
TKH04404,"Bùi Quốc Công",Nữ,2002-11-08,"Thọ Quang-Sơn Trà-Đà Nẵng",0361846839,AnNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,300,"Bạch Kim"
TKH04414,"Phạm Trung Bình",Nữ,2002-09-01,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0339534155,ChungPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,300,"Bạch Kim"
TKH04434,"Bùi Quốc Cảnh",Nữ,1998-07-04,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0353837904,BongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,100,"Bạch Kim"
TKH04444,"Phạm Thanh Công",Nam,2004-10-08,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0318505744,BinhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,350,"Bạch Kim"
TKH04464,"Phạm Thanh Bình",Nữ,1998-01-12,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0372763094,CongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,50,"Bạch Kim"
TKH04554,"Nguyễn Trung Anh",Nữ,2003-10-16,"Phước Long B-Thủ Đức-Hồ Chí Minh",0324076350,ChungBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,150,"Bạch Kim"
TKH04574,"Phạm Thanh Bình",Nam,2002-09-19,"Quan Hoa-Cầu Giấy-Hà Nội",0354549947,CanhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,300,"Bạch Kim"
TKH04594,"Bùi Quốc Bình",Nam,1966-02-11,"Thọ Quang-Sơn Trà-Đà Nẵng",0338936046,ChuongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,400,"Bạch Kim"
TKH04654,"Phạm Trung Chương",Nam,1999-08-11,"Phước Long B-Thủ Đức-Hồ Chí Minh",0359983108,BinhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,250,"Bạch Kim"
TKH04664,"Phạm Thanh Chương",Nữ,1999-09-05,"Quan Hoa-Cầu Giấy-Hà Nội",0333232369,CongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,250,"Bạch Kim"
TKH04804,"Phạm Văn Chung",Nữ,1987-08-07,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0318472731,ChungNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,150,"Bạch Kim"
TKH04874,"Phạm Thị Chung",Nữ,1998-11-11,"Phan Chu Trinh-Hoàn Kiếm-Hà Nội",0316995395,ChuongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-phong-xanh-467x600.jpg,350,"Bạch Kim"
TKH04904,"Phạm Quốc Anh",Nữ,2001-01-11,"Vĩnh Phúc-Ba Đình-Hà Nội",0344704830,ChungBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,300,"Bạch Kim"
TKH0494,"Phạm Quốc Công",Nữ,2000-12-10,"Vĩnh Phúc-Ba Đình-Hà Nội",0394233376,CanhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,350,"Bạch Kim"
TKH04964,"Nguyễn Quốc Bình",Nữ,1966-02-01,"Quan Hoa-Cầu Giấy-Hà Nội",0387838141,ChungPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,300,"Bạch Kim"
TKH05175,"Phạm Quốc An",Nam,1968-06-01,"Bình Hiên-Hải Châu-Đà Nẵng",0399969773,BinhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,250,"Bạch Kim"
TKH05195,"Nguyễn Quốc Bông",Nữ,1957-03-12,"Linh Chiểu-Thủ Đức-Hồ Chí Minh",0349912723,AnhNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,50,"Bạch Kim"
TKH05205,"Phạm Thị Anh",Nữ,1987-05-13,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0355485401,CanhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,400,"Bạch Kim"
TKH05275,"Phạm Ngọc Công",Nam,1890-02-19,"Vĩnh Phúc-Ba Đình-Hà Nội",0384101274,CongBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-400x600.jpg,50,"Bạch Kim"
TKH05325,"Phạm Thanh Bình",Nữ,2004-07-08,"Bình Hiên-Hải Châu-Đà Nẵng",0352961206,CongNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,250,"Bạch Kim"
TKH0535,"Bùi Văn Anh",Nữ,1890-01-02,"Vĩnh Phúc-Ba Đình-Hà Nội",0381058228,CongPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,150,"Bạch Kim"
TKH05415,"Phạm Ngọc Bình",Nữ,1966-03-11,"Vĩnh Phúc-Ba Đình-Hà Nội",0304972742,ChungNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,150,"Bạch Kim"
TKH05425,"Nguyễn Quốc Công",Nam,1968-11-12,"Thanh Khê Tây-Thanh Khê-Đà Nẵng",0315353315,AnhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-ao-so-mi-trang-465x600.jpg,100,"Bạch Kim"
TKH05475,"Bùi Quốc Anh",Nữ,2004-09-05,"Phước Long B-Thủ Đức-Hồ Chí Minh",0357931460,BinhBui@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,50,"Bạch Kim"
TKH05505,"Bùi Thanh Cảnh",Nữ,2001-08-16,"Phước Long B-Thủ Đức-Hồ Chí Minh",0308880575,BinhPham@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nam-mac-vest-450x600.jpg,100,"Bạch Kim"
TKH05515,"Phạm Thị Anh",Nam,1890-02-01,"Thảo Điền-Thủ Đức-Hồ Chí Minh",0398817590,AnNguyen@gmail.com,https://toigingiuvedep.vn/wp-content/uploads/2022/11/mau-anh-the-dep-nu-phong-xanh-450x600.jpg,100,"Bạch Kim"
